Gene ID	Gene Name	Design Element	D20_C	pU62_B	pU62_C	D20_A	D20_B	pU62_A
ENSG00000250490	FLJ33360	1563969_at	3.7752376	3.4731126	3.582563	3.7866948	3.6417193	3.5464094
ENSG00000250510	GPR162	205056_s_at	6.0658937	6.198002	6.028126	6.0132933	6.176992	6.1565533
ENSG00000250517	LDHAL6CP	1562351_at	3.433696	4.072163	3.6399906	3.626265	3.5062675	3.9308944
ENSG00000250544	CTC-493L21.1	1557424_at	2.9325874	2.8450313	2.9556289	2.9424245	2.8495557	3.034646
ENSG00000250546	RP11-8L2.1	1563165_at	3.6891057	4.028065	3.9512491	4.0780816	4.0019655	3.8990834
ENSG00000250565	ATP6V1E2	1552286_at	5.0855813	4.9987907	4.9686527	5.385676	4.992377	4.7679996
ENSG00000250565	ATP6V1E2	1557372_at	4.068825	3.664939	3.961559	3.7819808	3.8691308	3.6757958
ENSG00000250579	CTD-2297D10.2	1562701_at	4.1273165	4.0198703	4.0466375	4.196563	4.14984	4.0842986
ENSG00000250582	SMAD1-AS2	244446_at	3.155768	3.017209	3.1399887	3.183867	3.1551583	3.1050498
ENSG00000250584	LINC01511	240162_at	4.4268355	4.499725	4.412285	4.579762	4.4708996	4.499725
ENSG00000250590	RP11-565A3.2	237312_at	3.2785819	3.2958655	3.370531	3.590962	3.4838507	3.4838507
ENSG00000250596	RP11-440I14.2	1570064_at	3.6373436	3.3875334	3.6752877	3.589557	3.2976787	3.7045622
ENSG00000250604	RP11-597D13.8	231557_at	3.810859	4.2230573	3.667409	4.129677	4.088547	3.8718183
ENSG00000250608	RP11-933H2.4	1561348_at	3.7156088	3.9642649	4.037034	3.7910285	3.702838	4.1393538
ENSG00000250608	RP11-933H2.4	1562638_at	2.96559	3.074744	3.030221	3.2228625	3.0264113	3.0814857
ENSG00000250616	RP11-455F5.3	1558525_at	4.3011327	3.8970904	4.1654305	4.0835757	4.418882	4.379875
ENSG00000250625	RP1-142F18.2	215932_at	3.920377	3.8045251	3.9753058	3.9528792	3.8880095	4.019649
ENSG00000250626	RP11-756P10.2	1569784_at	2.9712536	3.153829	3.1354632	3.0693123	3.0744472	3.0213113
ENSG00000250632	RP3-513G18.2	1560911_at	4.935281	4.9875765	4.9816465	4.9038095	5.044527	5.0186257
ENSG00000250658	RP11-138B4.1	1561323_at	3.5950317	3.5721505	3.6322315	3.701653	3.6644535	3.6808836
ENSG00000250668	CTD-2296D1.2	1560298_at	3.3792722	3.3817794	3.437444	3.376272	3.4994094	3.2459054
ENSG00000250682	LINC00491	1564281_at	6.2316465	6.2357726	6.55913	6.170793	6.2977643	6.644654
ENSG00000250682	LINC00491	1564282_a_at	3.3711615	3.4321702	3.4773426	3.2091346	3.2976787	3.5575833
ENSG00000250685	RP11-486L19.2	1562428_at	5.830354	5.873786	5.9260325	5.8652387	5.831573	6.076344
ENSG00000250708	RP11-161D15.1	238284_at	3.5163438	3.5609086	3.5290267	3.630299	3.58132	3.365514
ENSG00000250722	SEPP1	201427_s_at	11.532305	11.822072	12.014154	11.57858	11.225798	12.118078
ENSG00000250722	SEPP1	229620_at	4.670261	7.1509404	7.0587544	5.140051	4.713438	7.4493318
ENSG00000250733	C8orf17	208266_at	3.7579222	3.7359009	3.6822174	3.478567	3.8972094	3.9368222
ENSG00000250742	RP11-834C11.4	226582_at	6.452283	5.4099903	5.5113072	6.301984	6.0733123	5.6683254
ENSG00000250748	RP11-230G5.2	1563143_at	3.520057	4.0193877	3.8068075	3.8475225	3.7128694	4.037379
ENSG00000250754	RP11-386B13.3	1557631_at	3.0446851	3.1806939	3.2201111	2.9925106	3.1029925	3.1382143
ENSG00000250772	LINC01365	1556494_at	4.0280004	4.0350423	3.718487	3.826736	3.7900038	3.979663
ENSG00000250781	RP11-63A11.1	243776_at	3.5258677	3.3957796	3.5812566	3.3468695	3.5952826	3.2162666
ENSG00000250786	SNHG18	227655_at	3.8670642	4.4175944	4.3608117	4.029452	4.059122	4.254876
ENSG00000250799	PRODH2	216696_s_at	6.0936456	7.429711	7.1337175	6.217284	6.3057632	7.309976
ENSG00000250799	PRODH2	243614_s_at	7.1251416	7.1669044	7.214791	6.656202	6.9144597	7.0577965
ENSG00000250802	ZBED3-AS1	1564474_at	3.1600468	3.417699	3.293013	3.192536	3.588422	3.4742858
ENSG00000250802	ZBED3-AS1	1564475_s_at	3.8679943	3.5717988	3.8591056	3.9059792	3.6945813	3.8383303
ENSG00000250802	ZBED3-AS1	1570204_at	3.1500053	2.9195967	3.1719646	2.7598927	3.159545	2.9473825
ENSG00000250802	ZBED3-AS1	241423_at	5.6426263	5.4504194	5.7060065	5.4402237	5.697064	5.7240977
ENSG00000250803	CTC-441N14.4	231434_at	3.7323973	3.5574315	3.5670605	3.5024493	3.6963499	3.7744253
ENSG00000250814	RP11-447B18.1	237676_at	3.029776	3.3351038	3.2198243	3.340845	2.9729228	3.2025433
ENSG00000250819	RP11-576E20.1	1561454_at	3.459405	3.281393	3.311205	3.1783867	3.153045	3.7609198
ENSG00000250846	EPHA5-AS1	238241_at	4.4353223	5.2386985	5.0934734	4.803863	4.6008186	5.386019
ENSG00000250878	METTL21EP	1560646_at	3.14567	3.1404598	3.3051498	3.3757129	3.7081947	3.4926
ENSG00000250899	RP11-253E3.3	232667_at	6.647438	7.199348	7.0970984	6.9794908	6.7681484	7.253467
ENSG00000250903	GMDS-AS1	233062_at	3.4896052	4.045232	3.7599535	3.5497856	3.7391582	3.6572795
ENSG00000250903	GMDS-AS1	233063_s_at	5.6878476	5.2665687	5.05885	5.7594495	5.1921053	5.4132757
ENSG00000250954	RP11-79E3.3	1562491_at	2.939407	2.9260154	2.9068933	3.0188282	2.9443636	2.9577553
ENSG00000250968	RP11-322J23.1	1557214_at	3.2381105	3.089008	3.3363783	3.1195703	3.5129066	3.2381105
ENSG00000250986	AC141928.1	1559713_at	4.160765	4.1496773	4.171408	4.279621	4.2447133	4.268113
ENSG00000250986	AC141928.1	244884_at	5.59666	5.5230727	5.260406	5.522463	6.0794935	5.3103547
ENSG00000251011	TMEM108-AS1	1562509_at	3.4797397	3.4788764	3.3268852	3.3234286	3.4505742	3.326022
ENSG00000251018	HMMR-AS1	1557029_at	3.3256876	3.1443393	3.5736225	3.2602358	3.0333216	3.325375
ENSG00000251022	THAP9-AS1	215009_s_at	7.774203	6.717028	6.867329	7.705011	7.103602	6.733258
ENSG00000251023	RP11-549J18.1	220900_at	2.8709247	3.189827	3.1308057	3.0116162	3.0464706	3.2162666
ENSG00000251024	RP11-203B7.1	243726_at	4.112999	3.667409	3.4625185	3.451293	3.68096	3.6499333
ENSG00000251038	AC090958.5	234869_at	4.1464853	4.326135	4.172653	4.1513247	4.165842	4.1587024
ENSG00000251045	CTC-321K16.4	1562617_at	3.8515637	3.8790812	3.7716234	3.7110968	3.6541603	3.6103358
ENSG00000251050	RP11-168A11.4	237681_at	4.5751214	5.0496817	5.1108975	4.460988	4.4370112	4.804744
ENSG00000251081	RP11-713M6.2	243197_at	3.171549	3.1437757	3.2287204	3.4097903	3.284303	3.098236
ENSG00000251136	RP11-37B2.1	231412_at	5.93726	5.5449862	5.5079823	6.363849	6.35012	5.7240977
ENSG00000251138	RP11-81H3.2	224006_at	3.654463	4.1631117	3.9505076	3.482639	3.812231	4.1575804
ENSG00000251151	HOXC-AS3	1561273_at	4.214893	4.381034	4.4771357	4.1675878	4.469366	4.360041
ENSG00000251161	RP11-540O11.1	1568649_at	6.6186	6.755442	6.582793	6.9122567	6.706903	6.7484617
ENSG00000251161	RP11-540O11.1	1568650_a_at	4.006975	3.8135712	4.001773	3.5829113	3.6680954	4.0061235
ENSG00000251165	F11-AS1	1557233_at	3.370531	3.359466	3.3023283	3.4236856	3.336833	3.4948666
ENSG00000251169	AC005355.2	1568643_a_at	4.591188	4.938683	4.8249087	4.5562806	4.5781555	4.730711
ENSG00000251175	RP11-45L9.1	241126_at	3.488756	3.2388933	3.206215	3.2388933	3.2264347	3.446212
ENSG00000251191	LINC00589	232718_at	3.9002843	4.1931305	3.9195518	3.9227998	3.8916671	4.1349535
ENSG00000251192	ZNF674	215309_at	3.038551	2.8304346	2.9156587	3.141469	3.1431522	2.9633598
ENSG00000251194	RP1-68D18.2	1565868_at	3.214408	3.1629808	3.1195536	3.324848	2.92993	3.359466
ENSG00000251199	RP11-400D2.2	1561593_at	2.9953215	3.2437174	3.2844903	3.1753132	3.0450056	3.1868622
ENSG00000251209	LINC00923	234017_at	3.4691153	3.7230237	3.4407678	3.5969574	3.5527015	3.5310252
ENSG00000251210	RP11-168E17.1	1563287_at	3.5204613	3.7789543	3.7227092	3.615986	3.730449	3.6752117
ENSG00000251230	RP11-701P16.5	1569095_at	3.6473157	3.7843626	4.0384083	3.630299	3.6318903	3.7611732
ENSG00000251239	CTB-22K21.2	1559948_at	3.9234493	3.8862236	3.7859092	3.445148	3.8342175	3.692383
ENSG00000251247	ZNF345	207236_at	4.2028365	3.8388178	3.5324242	3.630299	3.8726025	3.522816
ENSG00000251247	ZNF345	240199_x_at	5.5156465	5.4524097	5.3133464	5.142188	5.496018	5.4057517
ENSG00000251249	RP11-73G16.1	237758_at	3.1313152	3.1725903	3.0756974	3.0998774	3.2141926	3.1337745
ENSG00000251283	RP11-171N4.2	243892_at	3.7064025	3.5092452	3.5625217	3.2162666	3.5629964	3.593996
ENSG00000251292	ERVH-1	1570266_x_at	6.8733788	6.9706907	6.938974	6.939517	6.997319	7.2627044
ENSG00000251297	TUBB7P	211915_s_at	4.191975	3.9008708	3.9398563	4.3075323	4.3007793	4.0440702
ENSG00000251321	PCAT4	1554591_at	3.8748796	3.655705	3.9107249	3.8122833	4.100866	3.8464348
ENSG00000251321	PCAT4	231096_at	3.3035333	3.297828	3.3035333	3.3062828	3.550793	3.215498
ENSG00000251322	SHANK3	227923_at	7.5983715	8.212499	8.280726	7.612494	7.659825	8.226013
ENSG00000251323	RP11-452H21.4	1561469_at	3.226676	3.4297094	3.4147112	3.4680386	3.0695727	3.4225383
ENSG00000251329	RP11-240A16.1	1563116_at	3.0730357	3.0313072	2.9854848	3.1214228	2.9127996	3.0952306
ENSG00000251339	RP11-506N2.1	243979_at	3.1630976	3.3290062	3.201678	3.1862028	3.4088745	3.2975714
ENSG00000251350	LVCAT1	1557219_at	3.3671184	3.2476537	3.3402839	3.063005	3.2066956	3.4020524
ENSG00000251359	WWC2-AS2	230572_at	4.8401227	4.514485	4.4835453	4.309328	4.011771	4.5074224
ENSG00000251364	CTD-2516F10.2	1557177_at	3.2658255	3.4742858	3.2152479	3.1060247	3.200846	3.0907207
ENSG00000251364	CTD-2516F10.2	238216_at	3.8050926	4.023066	3.9328666	3.7927551	4.3691325	4.20004
ENSG00000251369	ZNF550	215124_at	4.523333	4.410693	4.4041452	4.44767	4.5211267	4.348317
ENSG00000251369	ZNF550	228099_at	7.1326733	7.3494186	7.415664	7.2298245	7.264067	7.2391343
ENSG00000251381	LINC00958	231924_at	3.9868388	3.9527566	4.024625	4.113479	3.9836175	4.174033
ENSG00000251383	RP11-542G1.3	1562983_at	3.413401	3.3930438	3.4855564	3.5238101	3.5188262	3.4326253
ENSG00000251396	LINC01301	240575_at	3.1237712	3.129868	3.1207752	3.0956225	3.247367	3.0952537
ENSG00000251405	CTB-109A12.1	234143_at	5.127042	5.036163	5.2995005	5.171745	5.320041	5.0355005
ENSG00000251432	RP11-420A23.1	229006_at	4.9808903	3.7488885	4.035398	4.6298413	4.9448543	4.312166
ENSG00000251442	LINC01094	229635_at	3.4096825	3.0333006	3.004741	3.089677	3.1423326	3.1156442
ENSG00000251455	RP11-164P12.3	233593_at	4.9203176	4.6684656	4.81844	4.713438	5.158843	5.0358806
ENSG00000251474	RPL32P3	1558969_a_at	6.2980947	6.241684	6.443536	6.1992526	5.953987	6.5299993
ENSG00000251493	FOXD1	206307_s_at	3.47238	3.4471824	3.4084105	3.4695091	3.9438384	3.4217691
ENSG00000251511	RP11-171N4.1	1563072_at	2.944389	2.8721287	2.977623	2.8543117	2.7190185	2.9230213
ENSG00000251517	RP11-109E24.1	1562965_at	3.7911115	3.7685401	3.8890424	3.4006138	3.613259	3.8504424
ENSG00000251533	LINC00605	1556505_at	3.5964284	3.4020483	3.5901332	3.3494449	3.500974	3.153219
ENSG00000251536	RP11-572C21.1	1559629_at	4.8010106	4.8307276	4.8500023	4.885034	4.8572254	4.8457007
ENSG00000251538	RP11-166A12.1	1562801_at	4.388164	4.585661	4.273249	4.169381	4.527209	4.4063025
ENSG00000251542	CTC-313D10.1	1563170_at	3.2607396	3.3462474	3.1808033	3.080677	3.2716477	3.3382347
ENSG00000251562	MALAT1	223940_x_at	5.307516	6.20496	5.8402166	5.5456085	5.402416	6.7623525
ENSG00000251562	MALAT1	224567_x_at	6.829472	6.738116	6.5105195	6.5549626	5.7344394	6.6034136
ENSG00000251562	MALAT1	224568_x_at	4.626007	5.778818	5.096455	4.7134705	4.333858	6.5232487
ENSG00000251562	MALAT1	226675_s_at	5.2629414	6.2353773	6.3447514	5.3102865	5.1346254	6.011975
ENSG00000251575	CTD-2170G1.2	1559540_at	3.642333	3.8570027	4.037197	3.83137	3.9291553	3.8035903
ENSG00000251576	LINC01267	234171_at	3.8739276	3.8003929	4.250449	3.9434743	4.000352	4.17002
ENSG00000251578	TRBV21-1	216857_at	3.5482163	4.0063314	3.5084429	3.5117822	3.839131	3.7145798
ENSG00000251580	RP11-539L10.3	229189_s_at	6.8698034	4.8276334	4.5914392	6.627436	6.925739	4.5050044
ENSG00000251580	RP11-539L10.3	229190_at	5.0602875	4.0783424	3.9988136	5.2222667	5.497374	4.488914
ENSG00000251596	HADHAP1	217156_at	4.9387445	5.0050716	4.988158	4.883241	4.915463	4.910612
ENSG00000251600	RP11-673E1.1	1561731_at	3.073715	3.0000334	2.941062	2.9338276	3.0354414	3.1095784
ENSG00000251615	RP11-774O3.3	229130_at	4.0022974	3.794508	4.0955477	4.0212264	3.9327178	3.8901372
ENSG00000251615	RP11-774O3.3	235386_at	4.824784	4.792046	4.565123	4.3195405	4.606635	4.7263513
ENSG00000251616	RP11-485M7.3	1556161_a_at	3.4091272	3.59915	3.7433493	3.6567314	3.5112615	3.4748337
ENSG00000251629	RP11-774D14.1	1559316_at	3.4807067	3.745072	3.4164894	3.460253	3.649721	3.586008
ENSG00000251632	RP11-714L20.1	215298_at	3.5008013	3.8889759	3.6892004	3.5892143	3.6492343	3.887447
ENSG00000251637	RP11-119D9.1	1559410_at	3.4626734	3.2408168	3.4279704	3.5614164	3.6929038	3.28488
ENSG00000251819	RNU6-322P	1559186_at	3.5575864	3.5881329	4.012168	3.9372063	3.6341314	3.60031
ENSG00000251819	RNU6-322P	1559188_x_at	4.1602507	4.376451	4.448984	4.541512	4.273354	4.6484203
ENSG00000252128	SNORD27	1559229_at	3.557823	3.5127175	3.600484	3.8908188	3.5704186	3.5330656
ENSG00000252481	SCARNA13	244786_at	4.6085567	4.9226146	4.946139	4.7568917	4.1993127	5.0384912
ENSG00000252498	RNU6-1016P	243768_at	7.6987686	6.6152596	6.6380153	6.862932	6.94209	6.6060185
ENSG00000252755	RNU6-703P	237369_at	4.1055174	4.1916547	4.4555955	4.123452	4.010247	4.1694746
ENSG00000252928	RNU6-64P	244051_at	3.9982293	4.232345	4.1801567	3.7828844	4.038385	3.7712321
ENSG00000253123	RP11-527N22.1	1557540_at	3.7741065	3.9934828	3.7464767	3.8400278	3.9767418	3.6748505
ENSG00000253138	LINC00967	230978_at	3.7023234	3.9291441	3.8646827	3.9821908	3.9565144	3.9302921
ENSG00000253139	RP11-17A4.3	240937_at	4.0176706	4.2656507	3.9559114	3.7403154	4.1563435	3.879681
ENSG00000253163	RP11-443C10.1	240897_at	5.609011	5.7511353	5.7328253	5.4299097	5.6254616	5.739494
ENSG00000253165	CTD-2309H9.3	1569840_at	3.5614243	3.1445684	3.3498886	3.0878031	3.334893	3.236704
ENSG00000253165	CTD-2309H9.3	1569841_x_at	3.3610024	3.3875334	3.4081607	3.4356658	3.48779	3.817505
ENSG00000253181	RP11-863K10.2	1559542_a_at	3.0825782	2.9646657	2.9717503	2.9975362	2.8819609	3.0236564
ENSG00000253187	HOXA10-AS	231365_at	3.449607	3.6045132	3.4360025	3.6563454	3.584953	3.7166138
ENSG00000253199	RP11-421P23.1	1562724_at	4.527568	4.649051	4.75666	4.6274915	4.547982	4.571718
ENSG00000253199	RP11-421P23.1	244255_at	3.2855728	3.3747141	3.436771	3.373331	3.363138	3.2003183
ENSG00000253200	RP11-582J16.5	240721_at	3.3703825	3.3383882	3.3620875	3.2455044	3.4876337	3.461996
ENSG00000253205	CTD-3046C4.1	1559804_at	3.3634818	3.2147694	3.2589781	3.1902275	3.173889	3.3928628
ENSG00000253230	LINC00599	1556046_a_at	5.415662	5.1506944	5.432372	4.9948573	5.6579757	5.5137177
ENSG00000253230	LINC00599	214839_at	5.075891	5.336602	5.055193	5.0831256	5.1461267	5.075891
ENSG00000253250	C8orf88	1557961_s_at	6.2905807	6.694661	7.0879107	6.0848603	6.2698703	6.8732247
ENSG00000253250	C8orf88	228107_at	4.844242	5.8474946	5.848046	5.0770097	4.8094206	5.8883033
ENSG00000253251	CTC-534A2.2	236526_x_at	3.78702	3.7970495	3.7970495	4.019788	3.6342583	3.869986
ENSG00000253267	DLGAP2-AS1	1564421_at	4.256089	4.269488	4.338773	3.8872213	4.378754	4.1889343
ENSG00000253276	CCDC71L	226756_at	3.7174478	3.4779284	3.6755877	3.9291983	3.686096	3.4611967
ENSG00000253276	CCDC71L	227883_at	4.653032	4.9480896	4.8192105	4.400911	4.824918	4.7006874
ENSG00000253276	CCDC71L	229521_at	5.340681	5.663582	5.4584618	5.5223894	5.359164	5.525567
ENSG00000253279	FAM183CP	1569887_a_at	4.8133416	4.4442263	4.4263167	4.407954	4.582841	4.748407
ENSG00000253281	RP11-716D16.1	1568844_at	3.3877418	3.7614646	3.270706	3.426873	3.5849566	3.7515717
ENSG00000253293	HOXA10	213147_at	7.7630954	6.4737315	6.266024	7.7481027	7.503606	6.568682
ENSG00000253293	HOXA10	213150_at	7.6061845	4.8181367	4.3617034	7.985346	7.3957825	4.8491178
ENSG00000253297	CTB-160O22.1	1562678_at	3.3308678	3.358978	3.566645	3.3817928	3.535683	3.4467695
ENSG00000253298	AC008703.1	1561401_at	3.4072995	3.3574958	3.2564628	3.5218594	3.173889	3.2758224
ENSG00000253302	STAU2-AS1	1561391_at	4.4693613	4.4714375	4.482677	4.469327	4.405641	4.540667
ENSG00000253304	TMEM200B	227386_s_at	7.9808707	7.2629714	7.311541	8.021876	7.9110746	7.330311
ENSG00000253305	PCDHGB6	221682_s_at	3.1951454	3.1113837	3.231771	3.1394124	3.1703527	3.3460908
ENSG00000253308	RP1-170O19.17	240624_x_at	5.1556296	5.1837306	4.912084	4.943692	5.07678	5.0000625
ENSG00000253311	AC011343.1	1563484_at	3.4637258	3.6322062	3.495428	3.5437613	3.5576065	3.4838426
ENSG00000253313	C1orf210	1554246_at	6.373123	6.901731	6.773318	6.169628	6.4414763	6.9529924
ENSG00000253314	LINC00293	240682_at	4.18458	4.217378	3.7486234	4.194525	4.3385243	3.9393954
ENSG00000253320	AZIN1-AS1	230939_at	5.7866883	4.1216702	4.1757903	5.921727	5.768643	4.1262727
ENSG00000253327	RAD21-AS1	1560207_at	3.2954667	3.3326027	3.300249	3.3921154	3.3691328	3.3152287
ENSG00000253352	TUG1	212337_at	10.133345	10.42687	10.311434	10.066183	10.26055	10.304071
ENSG00000253352	TUG1	212725_s_at	10.669988	10.708671	10.806205	10.649794	10.538526	10.819071
ENSG00000253352	TUG1	222244_s_at	12.027283	12.186473	12.120441	11.919061	11.873256	12.185497
ENSG00000253352	TUG1	228397_at	8.068989	7.6230183	7.8027053	7.894646	7.909907	7.7371874
ENSG00000253368	TRNP1	227862_at	9.083196	10.312449	10.454551	9.246134	8.906562	10.31044
ENSG00000253379	RP11-1102P16.1	1569736_at	3.529787	3.7093978	3.2970634	3.5253026	3.053575	3.5938377
ENSG00000253392	AC006277.2	240918_at	5.155257	5.2180486	5.129024	4.9692717	5.053669	5.203082
ENSG00000253408	RP11-231D20.2	231378_at	5.1505284	5.463094	5.255947	5.3415265	5.2291803	5.249644
ENSG00000253426	RP11-10A14.4	240069_at	5.9056563	6.570275	6.429198	5.6891613	6.158363	6.4107194
ENSG00000253441	IGHV3-25	238380_s_at	3.5226104	3.406764	3.4815326	3.368862	3.7180688	3.442153
ENSG00000253447	RP11-619L12.4	240487_at	3.5660582	3.935379	3.845494	3.9380286	4.151307	3.9380286
ENSG00000253490	AC145110.1	1569099_at	4.011815	3.993749	3.7717524	3.6890256	4.127578	4.080004
ENSG00000253490	AC145110.1	1569100_a_at	3.2729414	3.4230983	3.4384675	3.0774875	3.2499487	3.3120916
ENSG00000253506	NACA2	222224_at	3.645886	3.7678359	4.1202197	3.516791	3.6239765	3.702354
ENSG00000253510	RP5-991O23.1	1561256_at	2.9933803	3.5003128	3.2597656	3.3671985	3.2549949	3.2176418
ENSG00000253519	AC106801.1	234208_at	4.8489566	4.8385754	4.8192105	4.4573126	4.966773	4.9438004
ENSG00000253520	RP11-798K23.5	235657_at	4.096527	4.0350003	4.170176	4.078436	4.3248954	3.9804602
ENSG00000253521	HPYR1	1566917_at	3.9482512	3.9291441	3.9235754	3.9780726	3.9634209	3.9448152
ENSG00000253522	CTC-231O11.1	232504_at	5.181304	5.9009404	5.844691	5.4830174	4.9524593	5.7638354
ENSG00000253522	CTC-231O11.1	238225_at	4.7648673	4.8910866	4.6508713	4.24033	4.5914392	4.7163525
ENSG00000253552	HOXA-AS2	1562640_at	5.515507	5.8180437	5.6684413	5.346495	5.7076683	5.892936
ENSG00000253552	HOXA-AS2	230080_at	5.899569	6.2281685	6.1307955	5.582691	6.124586	6.123341
ENSG00000253552	HOXA-AS2	242528_at	3.966178	4.1808476	3.9291441	3.810149	3.9478214	4.1321144
ENSG00000253553	RP11-586K2.1	1569831_at	3.010313	2.9959388	2.9357789	2.9747465	3.1623492	3.0400043
ENSG00000253557	RP11-1080G15.1	1560595_at	3.3738594	3.200249	3.3046615	3.1319933	3.399252	3.222996
ENSG00000253563	NKX2-1-AS1	236579_at	3.835084	4.005704	3.7005985	3.9250145	4.158673	4.0160165
ENSG00000253595	LINC01300	1569297_at	3.1392322	3.299891	3.3211353	3.1016877	3.1293561	3.2897203
ENSG00000253608	RP11-770E5.1	1563993_at	3.350532	3.3699706	3.5525832	3.4106238	3.2646728	3.5629964
ENSG00000253614	RP11-513O17.3	1562365_at	3.131982	3.3853989	3.2484887	3.2495747	3.1521187	3.4172273
ENSG00000253643	RP11-561E1.1	231620_at	3.779554	3.913601	3.8823683	3.6682522	3.9180562	3.9216783
ENSG00000253656	KB-1568E2.1	1555344_at	3.116352	3.0985901	3.336833	2.9488623	3.4083889	3.103607
ENSG00000253658	LINC01592	1561881_at	3.584899	3.4364927	3.1936924	3.175354	3.55171	3.2829623
ENSG00000253661	ZFHX4-AS1	1559965_at	3.1864374	3.56036	3.825075	3.2536232	3.5569968	3.8222573
ENSG00000253661	ZFHX4-AS1	1559966_a_at	3.610212	3.4212227	3.763849	3.3841636	3.5225327	3.6601992
ENSG00000253679	KB-1410C5.2	244643_at	3.5169802	3.5667465	3.2154016	3.3063157	3.5787594	3.3915606
ENSG00000253695	RP11-177H2.2	244135_at	3.827336	3.8378656	3.6811152	3.6213014	3.7860236	3.8506477
ENSG00000253701	AL928768.3	215118_s_at	3.4643066	3.4090993	3.305196	3.4615064	3.675474	3.4470654
ENSG00000253706	RP11-758M4.4	233755_at	2.9818037	3.114924	3.0763078	3.0285623	3.132798	3.0892203
ENSG00000253716	LINC01604	235428_at	3.5543287	3.7859232	3.5756338	3.5543287	3.4850569	3.5095077
ENSG00000253716	LINC01604	244411_at	5.981341	6.1902246	5.9509034	5.792487	5.919716	6.075615
ENSG00000253719	ATXN7L3B	212113_at	6.4292536	7.059501	6.7973876	6.4271803	6.663368	6.658398
ENSG00000253719	ATXN7L3B	212114_at	9.848481	10.722412	10.561861	9.920603	9.93337	10.545513
ENSG00000253729	PRKDC	208694_at	10.044651	9.614152	9.778658	9.99628	9.624706	9.871592
ENSG00000253729	PRKDC	210543_s_at	9.793809	9.120191	9.121344	9.469691	9.567114	9.121199
ENSG00000253734	LINC01289	1560337_at	3.1800358	3.4074602	3.394687	3.0370357	3.5761685	3.2626555
ENSG00000253738	OTUD6B-AS1	226341_at	5.2244663	5.262284	5.72339	5.249606	4.872483	5.5192547
ENSG00000253738	OTUD6B-AS1	227765_at	9.5366	9.3306675	9.282181	9.448019	9.5726385	9.323389
ENSG00000253741	CTD-2292P10.4	230910_s_at	3.40679	3.4529188	3.3547463	3.3550248	3.4431663	3.4120202
ENSG00000253744	AC025442.3	242184_s_at	3.9463794	4.364482	4.350466	4.1157417	4.427136	4.2714167
ENSG00000253744	AC025442.3	242185_at	4.540041	4.575201	4.3714957	4.546247	4.5664296	4.409911
ENSG00000253766	RP11-804N13.1	1558494_at	3.5575864	3.671091	3.6580918	3.506775	3.5241323	3.5154808
ENSG00000253767	PCDHGA8	210368_at	4.020591	3.7845268	3.7469068	3.7744253	3.868165	3.9171576
ENSG00000253771	TPTE2P1	1562583_s_at	3.2291596	3.4010777	3.3543377	3.189827	3.036247	3.2791312
ENSG00000253792	CTC-436K13.5	244210_at	3.2789273	3.4424229	3.37057	3.4754825	3.48081	3.517103
ENSG00000253797	UTP14C	203614_at	7.0117135	7.1128125	7.3135567	7.031563	6.679407	7.2823853
ENSG00000253837	RP11-177H13.2	1562263_at	4.119877	4.072089	4.230978	4.027643	4.241202	4.0183253
ENSG00000253846	PCDHGA10	211875_x_at	4.7976227	4.268083	4.25346	4.3482456	4.3900037	4.1627493
ENSG00000253871	RP11-756K15.2	1561102_at	4.8195505	4.8385754	4.85701	5.008964	4.880781	4.828315
ENSG00000253873	PCDHGA11	211877_s_at	3.8104553	3.931998	3.815183	3.6489925	3.9159045	3.7324758
ENSG00000253882	RP11-61L23.2	227868_at	4.360041	4.269668	4.343039	3.9157004	4.3659077	4.308209
